Rip;Stato;ValoreAttuale;Unita;SetDay;ValoreAlSetDay;UltimaRicezione;DataLettura
93445892;0;11;MeasureUnit.HCA;0;2020-09-30;2021-11-29T03:23;20211129
93445892;0;11;MeasureUnit.HCA;0;2020-09-30;2021-11-30T02:49;20211130
93445892;0;12;MeasureUnit.HCA;0;2020-09-30;2021-12-01T01:51;20211201
93445892;0;12;MeasureUnit.HCA;0;2020-09-30;2021-12-01T01:51;202112
93445892;0;15;MeasureUnit.HCA;0;2020-09-30;2021-12-03T03:18;20211203
93445892;0;23;MeasureUnit.HCA;0;2020-09-30;2021-12-06T05:27;20211206
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:34;20211110
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-12T04:12;20211112
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-11T19:30;20211111
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-09T07:21;20211109
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-15T03:13;20211115
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-14T19:15;20211114
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-13T20:10;20211113
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-16T03:33;20211116
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-17T18:34;20211117
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-18T03:11;20211118
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-19T03:02;20211119
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T03:33;20211120
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T20:28;20211120T22
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-21T04:23;20211121
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-22T03:39;20211122
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-23T02:42;20211123
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-25T19:59;20211125
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-26T04:27;20211126
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-27T03:27;20211127
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-28T07:54;20211128
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-29T07:26;20211129
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-30T06:48;20211130
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:07;20211201
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:07;202112
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-03T07:22;20211203
93445891;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-06T08:15;20211206
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-10T07:44;20211110
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-12T06:49;20211112
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-11T07:12;20211111
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-09T22:41;20211109
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-15T06:36;20211115
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-14T22:31;20211114
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-13T23:08;20211113
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-16T06:42;20211116
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-17T22:40;20211117
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-18T06:28;20211118
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-19T07:16;20211119
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-20T08:02;20211120
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-20T22:43;20211120T22
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-21T07:21;20211121
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-22T06:42;20211122
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-23T06:36;20211123
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-25T19:44;20211125
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-26T03:16;20211126
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-27T03:25;20211127
93445890;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-28T02:30;20211128
93445890;0;12;MeasureUnit.HCA;0;2020-09-30;2021-11-29T02:51;20211129
93445890;0;12;MeasureUnit.HCA;0;2020-09-30;2021-11-30T03:38;20211130
93445890;0;14;MeasureUnit.HCA;0;2020-09-30;2021-12-01T03:32;20211201
93445890;0;14;MeasureUnit.HCA;0;2020-09-30;2021-12-01T03:32;202112
93445890;0;24;MeasureUnit.HCA;0;2020-09-30;2021-12-03T03:03;20211203
93445890;0;42;MeasureUnit.HCA;0;2020-09-30;2021-12-06T03:21;20211206
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-10T06:44;20211110
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-12T06:58;20211112
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-11T06:47;20211111
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-15T06:10;20211115
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-13T22:42;20211113
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-15T22:20;20211116
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-17T06:39;20211117
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:28;20211118
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-18T22:54;20211119
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-19T23:15;20211120
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T22:52;20211120T22
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-21T06:55;20211121
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-22T05:42;20211122
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-23T06:10;20211123
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-25T06:51;20211125
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-26T06:57;20211126
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-27T06:46;20211127
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-28T06:06;20211128
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-29T06:17;20211129
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-30T07:12;20211130
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T07:18;20211201
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T07:18;202112
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-03T06:21;20211203
93445884;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-06T06:18;20211206
93445883;0;174;MeasureUnit.HCA;0;2020-09-30;2021-11-09T23:26;20211110
93445883;0;196;MeasureUnit.HCA;0;2020-09-30;2021-11-12T05:43;20211112
93445883;0;187;MeasureUnit.HCA;0;2020-09-30;2021-11-11T06:54;20211111
93445883;0;224;MeasureUnit.HCA;0;2020-09-30;2021-11-15T07:30;20211115
93445883;0;215;MeasureUnit.HCA;0;2020-09-30;2021-11-13T22:58;20211113
93445883;0;232;MeasureUnit.HCA;0;2020-09-30;2021-11-15T23:03;20211116
93445883;0;239;MeasureUnit.HCA;0;2020-09-30;2021-11-17T07:18;20211117
93445883;0;247;MeasureUnit.HCA;0;2020-09-30;2021-11-18T06:55;20211118
93445883;0;249;MeasureUnit.HCA;0;2020-09-30;2021-11-18T23:45;20211119
93445883;0;256;MeasureUnit.HCA;0;2020-09-30;2021-11-19T22:41;20211120
93445883;0;265;MeasureUnit.HCA;0;2020-09-30;2021-11-20T21:31;20211120T22
93445883;0;266;MeasureUnit.HCA;0;2020-09-30;2021-11-21T06:26;20211121
93445883;0;272;MeasureUnit.HCA;0;2020-09-30;2021-11-22T06:41;20211122
93445883;0;287;MeasureUnit.HCA;0;2020-09-30;2021-11-23T07:29;20211123
93445883;0;306;MeasureUnit.HCA;0;2020-09-30;2021-11-25T06:30;20211125
93445883;0;324;MeasureUnit.HCA;0;2020-09-30;2021-11-26T05:42;20211126
93445883;0;332;MeasureUnit.HCA;0;2020-09-30;2021-11-27T06:53;20211127
93445883;0;349;MeasureUnit.HCA;0;2020-09-30;2021-11-28T06:33;20211128
93445883;0;368;MeasureUnit.HCA;0;2020-09-30;2021-11-29T07:05;20211129
93445883;0;390;MeasureUnit.HCA;0;2020-09-30;2021-11-30T07:43;20211130
93445883;0;397;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:21;20211201
93445883;0;397;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:21;202112
93445883;0;439;MeasureUnit.HCA;0;2020-09-30;2021-12-03T07:00;20211203
93445883;0;483;MeasureUnit.HCA;0;2020-09-30;2021-12-06T06:03;20211206
93445882;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-10T03:19;20211110
93445882;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-12T03:09;20211112
93445882;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-11T03:24;20211111
93445882;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-15T03:47;20211115
93445882;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-13T19:33;20211113
93445882;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-15T19:12;20211116
93445882;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-17T03:27;20211117
93445882;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-18T03:57;20211118
93445882;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-19T02:58;20211119
93445882;0;15;MeasureUnit.HCA;0;2020-09-30;2021-11-20T02:39;20211120
93445882;0;16;MeasureUnit.HCA;0;2020-09-30;2021-11-21T03:22;20211121
93445882;0;16;MeasureUnit.HCA;0;2020-09-30;2021-11-22T03:29;20211122
93445882;0;17;MeasureUnit.HCA;0;2020-09-30;2021-11-23T03:17;20211123
93445882;0;19;MeasureUnit.HCA;0;2020-09-30;2021-11-25T18:34;20211125
93445882;0;19;MeasureUnit.HCA;0;2020-09-30;2021-11-26T03:06;20211126
93445882;0;19;MeasureUnit.HCA;0;2020-09-30;2021-11-27T02:58;20211127
93445882;0;20;MeasureUnit.HCA;0;2020-09-30;2021-11-28T03:50;20211128
93445882;0;20;MeasureUnit.HCA;0;2020-09-30;2021-11-29T03:28;20211129
93445882;0;21;MeasureUnit.HCA;0;2020-09-30;2021-11-30T02:36;20211130
93445882;0;24;MeasureUnit.HCA;0;2020-09-30;2021-12-01T02:47;20211201
93445882;0;24;MeasureUnit.HCA;0;2020-09-30;2021-12-01T02:47;202112
93445882;0;30;MeasureUnit.HCA;0;2020-09-30;2021-12-03T03:23;20211203
93445882;0;38;MeasureUnit.HCA;0;2020-09-30;2021-12-06T03:07;20211206
93445881;0;237;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:11;20211110
93445881;0;257;MeasureUnit.HCA;0;2020-09-30;2021-11-12T02:51;20211112
93445881;0;255;MeasureUnit.HCA;0;2020-09-30;2021-11-11T19:17;20211111
93445881;0;228;MeasureUnit.HCA;0;2020-09-30;2021-11-09T09:33;20211109
93445881;0;281;MeasureUnit.HCA;0;2020-09-30;2021-11-15T01:42;20211115
93445881;0;280;MeasureUnit.HCA;0;2020-09-30;2021-11-14T17:52;20211114
93445881;0;272;MeasureUnit.HCA;0;2020-09-30;2021-11-13T18:30;20211113
93445881;0;292;MeasureUnit.HCA;0;2020-09-30;2021-11-16T01:45;20211116
93445881;0;311;MeasureUnit.HCA;0;2020-09-30;2021-11-17T18:11;20211117
93445881;0;313;MeasureUnit.HCA;0;2020-09-30;2021-11-18T01:32;20211118
93445881;0;316;MeasureUnit.HCA;0;2020-09-30;2021-11-19T02:31;20211119
93445881;0;316;MeasureUnit.HCA;0;2020-09-30;2021-11-20T03:20;20211120
93445881;0;316;MeasureUnit.HCA;0;2020-09-30;2021-11-20T18:49;20211120T22
93445881;0;318;MeasureUnit.HCA;0;2020-09-30;2021-11-21T02:36;20211121
93445881;0;318;MeasureUnit.HCA;0;2020-09-30;2021-11-22T02:00;20211122
93445881;0;318;MeasureUnit.HCA;0;2020-09-30;2021-11-23T02:11;20211123
93445881;0;340;MeasureUnit.HCA;0;2020-09-30;2021-11-25T19:28;20211125
93445881;0;343;MeasureUnit.HCA;0;2020-09-30;2021-11-26T02:56;20211126
93445881;0;355;MeasureUnit.HCA;0;2020-09-30;2021-11-27T03:04;20211127
93445881;0;371;MeasureUnit.HCA;0;2020-09-30;2021-11-28T09:57;20211128
93445881;0;379;MeasureUnit.HCA;0;2020-09-30;2021-11-29T02:29;20211129
93445881;0;392;MeasureUnit.HCA;0;2020-09-30;2021-11-30T02:51;20211130
93445881;0;406;MeasureUnit.HCA;0;2020-09-30;2021-12-01T02:40;20211201
93445881;0;406;MeasureUnit.HCA;0;2020-09-30;2021-12-01T02:40;202112
93445881;0;437;MeasureUnit.HCA;0;2020-09-30;2021-12-03T09:52;20211203
93445881;0;478;MeasureUnit.HCA;0;2020-09-30;2021-12-06T02:16;20211206
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:53;20211110
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-12T03:57;20211112
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-11T19:13;20211111
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-09T19:32;20211109
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-15T06:56;20211115
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-14T03:13;20211114
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-13T19:42;20211113
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-16T08:19;20211116
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-17T23:00;20211117
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-17T23:00;20211118
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-19T07:37;20211119
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T07:05;20211120
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T07:05;20211120T22
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-21T00:21;20211121
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-22T08:18;20211122
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-23T06:56;20211123
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-25T07:55;20211125
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-26T08:09;20211126
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-27T07:32;20211127
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-28T07:17;20211128
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-29T07:20;20211129
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-30T07:15;20211130
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:04;20211201
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:04;202112
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-03T07:24;20211203
93445880;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-06T08:55;20211206
93445879;0;57;MeasureUnit.HCA;0;2020-09-30;2021-11-10T06:54;20211110
93445879;0;65;MeasureUnit.HCA;0;2020-09-30;2021-11-12T08:16;20211112
93445879;0;62;MeasureUnit.HCA;0;2020-09-30;2021-11-11T00:18;20211111
93445879;0;79;MeasureUnit.HCA;0;2020-09-30;2021-11-15T07:03;20211115
93445879;0;65;MeasureUnit.HCA;0;2020-09-30;2021-11-13T08:01;20211113
93445879;0;88;MeasureUnit.HCA;0;2020-09-30;2021-11-15T23:29;20211116
93445879;0;96;MeasureUnit.HCA;0;2020-09-30;2021-11-17T07:15;20211117
93445879;0;104;MeasureUnit.HCA;0;2020-09-30;2021-11-17T23:07;20211118
93445879;0;109;MeasureUnit.HCA;0;2020-09-30;2021-11-18T23:21;20211119
93445879;0;114;MeasureUnit.HCA;0;2020-09-30;2021-11-19T23:50;20211120
93445879;0;115;MeasureUnit.HCA;0;2020-09-30;2021-11-20T07:11;20211120T22
93445879;0;121;MeasureUnit.HCA;0;2020-09-30;2021-11-21T00:27;20211121
93445879;0;131;MeasureUnit.HCA;0;2020-09-30;2021-11-22T08:25;20211122
93445879;0;138;MeasureUnit.HCA;0;2020-09-30;2021-11-23T07:02;20211123
93445879;0;162;MeasureUnit.HCA;0;2020-09-30;2021-11-25T19:43;20211125
93445879;0;164;MeasureUnit.HCA;0;2020-09-30;2021-11-26T04:14;20211126
93445879;0;175;MeasureUnit.HCA;0;2020-09-30;2021-11-27T03:15;20211127
93445879;0;185;MeasureUnit.HCA;0;2020-09-30;2021-11-28T03:16;20211128
93445879;0;196;MeasureUnit.HCA;0;2020-09-30;2021-11-29T02:55;20211129
93445879;0;208;MeasureUnit.HCA;0;2020-09-30;2021-11-30T03:28;20211130
93445879;0;222;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:10;20211201
93445879;0;222;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:10;202112
93445879;0;242;MeasureUnit.HCA;0;2020-09-30;2021-12-03T07:31;20211203
93445879;0;279;MeasureUnit.HCA;0;2020-09-30;2021-12-06T04:32;20211206
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:24;20211110
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-12T03:07;20211112
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-11T02:18;20211111
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-15T01:55;20211115
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-13T18:43;20211113
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-16T02:03;20211116
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-17T18:25;20211117
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-18T01:45;20211118
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-19T02:44;20211119
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-19T18:55;20211120
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-21T02:53;20211121
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-22T02:13;20211122
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-23T02:24;20211123
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-25T19:41;20211125
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-26T03:09;20211126
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-27T03:17;20211127
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-28T02:25;20211128
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-29T02:47;20211129
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-30T03:04;20211130
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T02:53;20211201
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T02:53;202112
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-03T02:52;20211203
93445878;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-06T02:33;20211206
82617317;0;65;MeasureUnit.HCA;0;2020-09-30;2021-11-10T07:03;20211110
82617317;0;73;MeasureUnit.HCA;0;2020-09-30;2021-11-12T09:21;20211112
82617317;0;69;MeasureUnit.HCA;0;2020-09-30;2021-11-11T08:17;20211111
82617317;0;82;MeasureUnit.HCA;0;2020-09-30;2021-11-15T04:20;20211115
82617317;0;76;MeasureUnit.HCA;0;2020-09-30;2021-11-13T08:58;20211113
82617317;0;85;MeasureUnit.HCA;0;2020-09-30;2021-11-16T04:41;20211116
82617317;0;89;MeasureUnit.HCA;0;2020-09-30;2021-11-17T04:49;20211117
82617317;0;93;MeasureUnit.HCA;0;2020-09-30;2021-11-18T04:00;20211118
82617317;0;95;MeasureUnit.HCA;0;2020-09-30;2021-11-18T19:25;20211119
82617317;0;99;MeasureUnit.HCA;0;2020-09-30;2021-11-19T20:28;20211120
82617317;0;103;MeasureUnit.HCA;0;2020-09-30;2021-11-20T20:17;20211120T22
82617317;0;104;MeasureUnit.HCA;0;2020-09-30;2021-11-21T05:21;20211121
82617317;0;112;MeasureUnit.HCA;0;2020-09-30;2021-11-22T19:56;20211122
82617317;0;113;MeasureUnit.HCA;0;2020-09-30;2021-11-23T03:55;20211123
82617317;0;125;MeasureUnit.HCA;0;2020-09-30;2021-11-25T20:38;20211125
82617317;0;126;MeasureUnit.HCA;0;2020-09-30;2021-11-26T04:14;20211126
82617317;0;130;MeasureUnit.HCA;0;2020-09-30;2021-11-27T05:01;20211127
82617317;0;135;MeasureUnit.HCA;0;2020-09-30;2021-11-28T04:44;20211128
82617317;0;140;MeasureUnit.HCA;0;2020-09-30;2021-11-29T03:42;20211129
82617317;0;146;MeasureUnit.HCA;0;2020-09-30;2021-11-30T04:09;20211130
82617317;0;151;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:48;20211201
82617317;0;151;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:48;202112
82617317;0;161;MeasureUnit.HCA;0;2020-09-30;2021-12-03T03:52;20211203
82617317;0;177;MeasureUnit.HCA;0;2020-09-30;2021-12-06T04:10;20211206
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-10T04:44;20211110
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-12T04:13;20211112
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-11T20:51;20211111
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:02;20211115
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-13T20:21;20211113
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-16T05:15;20211116
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-17T04:16;20211117
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-18T04:14;20211118
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-18T20:32;20211119
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-19T20:21;20211120
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T20:22;20211121
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-22T07:52;20211122
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-23T08:06;20211123
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-25T08:34;20211125
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-26T09:54;20211126
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-27T08:39;20211127
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-28T07:35;20211128
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-29T07:58;20211129
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-30T08:38;20211130
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:43;20211201
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:43;202112
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-03T08:38;20211203
82617316;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-06T04:36;20211206
82617315;0;54;MeasureUnit.HCA;0;2020-09-30;2021-11-10T08:17;20211110
82617315;0;60;MeasureUnit.HCA;0;2020-09-30;2021-11-12T08:20;20211112
82617315;0;57;MeasureUnit.HCA;0;2020-09-30;2021-11-11T08:40;20211111
82617315;0;69;MeasureUnit.HCA;0;2020-09-30;2021-11-15T07:45;20211115
82617315;0;62;MeasureUnit.HCA;0;2020-09-30;2021-11-13T07:40;20211113
82617315;0;72;MeasureUnit.HCA;0;2020-09-30;2021-11-16T06:56;20211116
82617315;0;75;MeasureUnit.HCA;0;2020-09-30;2021-11-17T08:07;20211117
82617315;0;79;MeasureUnit.HCA;0;2020-09-30;2021-11-18T09:21;20211118
82617315;0;81;MeasureUnit.HCA;0;2020-09-30;2021-11-19T00:22;20211119
82617315;0;84;MeasureUnit.HCA;0;2020-09-30;2021-11-20T00:11;20211120
82617315;0;84;MeasureUnit.HCA;0;2020-09-30;2021-11-20T07:17;20211120T22
82617315;0;88;MeasureUnit.HCA;0;2020-09-30;2021-11-21T00:09;20211121
82617315;0;91;MeasureUnit.HCA;0;2020-09-30;2021-11-22T08:19;20211122
82617315;0;95;MeasureUnit.HCA;0;2020-09-30;2021-11-23T08:40;20211123
82617315;0;102;MeasureUnit.HCA;0;2020-09-30;2021-11-25T08:11;20211125
82617315;0;106;MeasureUnit.HCA;0;2020-09-30;2021-11-26T07:26;20211126
82617315;0;110;MeasureUnit.HCA;0;2020-09-30;2021-11-27T08:06;20211127
82617315;0;114;MeasureUnit.HCA;0;2020-09-30;2021-11-28T08:36;20211128
82617315;0;119;MeasureUnit.HCA;0;2020-09-30;2021-11-29T08:47;20211129
82617315;0;123;MeasureUnit.HCA;0;2020-09-30;2021-11-30T07:33;20211130
82617315;0;128;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:01;20211201
82617315;0;128;MeasureUnit.HCA;0;2020-09-30;2021-12-01T08:01;202112
82617315;0;136;MeasureUnit.HCA;0;2020-09-30;2021-12-03T08:06;20211203
82617315;0;150;MeasureUnit.HCA;0;2020-09-30;2021-12-06T07:32;20211206
82617314;0;161;MeasureUnit.HCA;0;2020-09-30;2021-11-10T09:47;20211110
82617314;0;173;MeasureUnit.HCA;0;2020-09-30;2021-11-12T08:36;20211112
82617314;0;167;MeasureUnit.HCA;0;2020-09-30;2021-11-11T09:06;20211111
82617314;0;196;MeasureUnit.HCA;0;2020-09-30;2021-11-15T08:54;20211115
82617314;0;180;MeasureUnit.HCA;0;2020-09-30;2021-11-13T08:25;20211113
82617314;0;204;MeasureUnit.HCA;0;2020-09-30;2021-11-16T09:25;20211116
82617314;0;212;MeasureUnit.HCA;0;2020-09-30;2021-11-17T09:05;20211117
82617314;0;219;MeasureUnit.HCA;0;2020-09-30;2021-11-18T08:42;20211118
82617314;0;225;MeasureUnit.HCA;0;2020-09-30;2021-11-19T01:41;20211119
82617314;0;233;MeasureUnit.HCA;0;2020-09-30;2021-11-20T01:01;20211120
82617314;0;243;MeasureUnit.HCA;0;2020-09-30;2021-11-21T00:12;20211121
82617314;0;261;MeasureUnit.HCA;0;2020-09-30;2021-11-22T21:06;20211122
82617314;0;262;MeasureUnit.HCA;0;2020-09-30;2021-11-23T05:12;20211123
82617314;0;291;MeasureUnit.HCA;0;2020-09-30;2021-11-25T20:29;20211125
82617314;0;293;MeasureUnit.HCA;0;2020-09-30;2021-11-26T04:53;20211126
82617314;0;304;MeasureUnit.HCA;0;2020-09-30;2021-11-27T04:06;20211127
82617314;0;314;MeasureUnit.HCA;0;2020-09-30;2021-11-28T04:52;20211128
